reservation_c,os_cat,dd,browser_cat,reservation_n,no_of_purchases_last_7_days,day,month,year,Boo,rand,NOP_before_purchase
Non-Purchase,Mac,D,Safari,0,0,28-Aug-14,01-09-2139,01-09-2041,FALSE,815.1573698,8
Non-Purchase,iOS,T,Safari,0,0,29-Aug-14,01-10-2139,01-10-2041,FALSE,754.4746871,2
Non-Purchase,Mac,D,Safari,0,0,30-Aug-14,01-11-2139,01-11-2041,FALSE,932.3491793,2
Non-Purchase,Windows,D,MSIE,0,0,31-Aug-14,01-12-2139,01-12-2041,FALSE,282.1911377,6
Non-Purchase,Windows,D,Firefox,0,0,01-Sep-14,01-01-2140,01-01-2042,FALSE,574.4019303,5
Non-Purchase,Windows,D,Chrome,0,0,02-Sep-14,01-02-2140,01-02-2042,FALSE,904.5929369,5
Non-Purchase,Windows,D,Chrome,0,0,03-Sep-14,01-03-2140,01-03-2042,FALSE,464.5923079,8
Non-Purchase,Windows,D,MSIE,0,0,04-Sep-14,01-04-2140,01-04-2042,FALSE,738.804356,14
Non-Purchase,Mac,D,Safari,0,0,05-Sep-14,01-05-2140,01-05-2042,FALSE,340.6767271,3
Non-Purchase,Android,T,Others,0,0,06-Sep-14,01-06-2140,01-06-2042,FALSE,995.7683034,4
Non-Purchase,Windows,D,Firefox,0,0,07-Sep-14,01-07-2140,01-07-2042,FALSE,742.3797043,7
Non-Purchase,Others,D,Chrome,0,0,08-Sep-14,01-08-2140,01-08-2042,FALSE,397.8365964,3
Purchase,Mac,D,Safari,1,1,09-Sep-14,01-09-2140,01-09-2042,TRUE,152.3114755,19
Non-Purchase,Mac,D,Safari,0,0,10-Sep-14,01-10-2140,01-10-2042,FALSE,954.7268001,8
Non-Purchase,Mac,D,Safari,0,0,11-Sep-14,01-11-2140,01-11-2042,FALSE,915.3248727,3
Non-Purchase,Mac,D,Chrome,0,0,12-Sep-14,01-12-2140,01-12-2042,FALSE,345.6809904,4
Non-Purchase,Windows,D,Chrome,0,0,13-Sep-14,01-01-2141,01-01-2043,FALSE,782.4644181,11
Non-Purchase,Windows,D,MSIE,0,0,14-Sep-14,01-02-2141,01-02-2043,FALSE,260.7563322,4
Purchase,iOS,T,Safari,1,0,15-Sep-14,01-03-2141,01-03-2043,FALSE,674.3102331,6
Non-Purchase,Windows,D,Chrome,0,0,16-Sep-14,01-04-2141,01-04-2043,FALSE,579.0387591,21
Non-Purchase,iOS,T,Safari,0,0,17-Sep-14,01-05-2141,01-05-2043,FALSE,574.8492637,2
Non-Purchase,Windows,D,MSIE,0,0,18-Sep-14,01-06-2141,01-06-2043,FALSE,271.373509,2
Non-Purchase,Windows,D,Chrome,0,0,19-Sep-14,01-07-2141,01-07-2043,FALSE,928.8950979,3
Non-Purchase,Windows,D,Firefox,0,0,20-Sep-14,01-08-2141,01-08-2043,FALSE,619.5273562,11
Non-Purchase,Windows,D,Firefox,0,0,21-Sep-14,01-09-2141,01-09-2043,FALSE,737.1042718,3
Non-Purchase,Windows,D,MSIE,0,0,22-Sep-14,01-10-2141,01-10-2043,FALSE,264.5300113,2
Non-Purchase,Windows,D,Chrome,0,0,23-Sep-14,01-11-2141,01-11-2043,FALSE,861.0864893,5
Non-Purchase,Windows,D,MSIE,0,0,24-Sep-14,01-12-2141,01-12-2043,FALSE,286.9328074,6
Non-Purchase,Windows,D,Chrome,0,0,25-Sep-14,01-01-2142,01-01-2044,FALSE,687.5195218,5
Non-Purchase,Windows,D,MSIE,0,0,26-Sep-14,01-02-2142,01-02-2044,FALSE,314.5993442,34
Non-Purchase,Windows,D,MSIE,0,0,27-Sep-14,01-03-2142,01-03-2044,FALSE,13.75470155,17
Non-Purchase,Windows,D,Chrome,0,0,28-Sep-14,01-04-2142,01-04-2044,FALSE,938.9883904,11
Non-Purchase,Windows,D,MSIE,0,0,29-Sep-14,01-05-2142,01-05-2044,FALSE,719.8730503,3
Non-Purchase,Windows,D,Chrome,0,0,30-Sep-14,01-06-2142,01-06-2044,FALSE,237.6762574,4
Non-Purchase,Windows,D,MSIE,0,0,01-Oct-14,01-07-2142,01-07-2044,FALSE,916.206138,6
Non-Purchase,Mac,D,Chrome,0,0,02-Oct-14,01-08-2142,01-08-2044,FALSE,426.5023609,52
Non-Purchase,Windows,D,MSIE,0,0,03-Oct-14,01-09-2142,01-09-2044,FALSE,332.5274359,6
Non-Purchase,Windows,D,Chrome,0,0,04-Oct-14,01-10-2142,01-10-2044,FALSE,754.0860914,37
Non-Purchase,Mac,D,Safari,0,0,05-Oct-14,01-11-2142,01-11-2044,FALSE,798.7450391,3
Non-Purchase,Windows,D,Chrome,0,0,06-Oct-14,01-12-2142,01-12-2044,FALSE,96.21695237,12
Non-Purchase,Windows,D,Chrome,0,0,07-Oct-14,01-01-2143,01-01-2045,FALSE,225.1262925,5
Non-Purchase,Windows,D,Chrome,0,1,08-Oct-14,01-02-2143,01-02-2045,TRUE,166.7670388,11
Non-Purchase,Windows,D,MSIE,0,0,09-Oct-14,01-03-2143,01-03-2045,FALSE,301.3764171,3
Non-Purchase,Windows,D,MSIE,0,0,10-Oct-14,01-04-2143,01-04-2045,FALSE,183.4600603,6
Non-Purchase,iOS,T,Safari,0,0,11-Oct-14,01-05-2143,01-05-2045,FALSE,864.4186592,2
Purchase,Windows,D,Firefox,1,0,12-Oct-14,01-06-2143,01-06-2045,FALSE,934.4272684,9
Non-Purchase,Windows,D,MSIE,0,0,13-Oct-14,01-07-2143,01-07-2045,FALSE,362.698041,10
Non-Purchase,Windows,D,MSIE,0,0,14-Oct-14,01-08-2143,01-08-2045,FALSE,318.8237158,2
Non-Purchase,Windows,D,MSIE,0,0,15-Oct-14,01-09-2143,01-09-2045,FALSE,414.6309739,3
Non-Purchase,iOS,T,Safari,0,0,16-Oct-14,01-10-2143,01-10-2045,FALSE,349.2132469,10
Non-Purchase,Windows,D,Chrome,0,0,17-Oct-14,01-11-2143,01-11-2045,FALSE,347.7403913,5
Purchase,Windows,D,MSIE,1,1,18-Oct-14,01-12-2143,01-12-2045,TRUE,773.4401248,5
Non-Purchase,Windows,D,Chrome,0,0,19-Oct-14,01-01-2144,01-01-2046,FALSE,846.5963709,2
Non-Purchase,Windows,D,MSIE,0,0,20-Oct-14,01-02-2144,01-02-2046,FALSE,226.7895241,7
Non-Purchase,Windows,D,Firefox,0,0,21-Oct-14,01-03-2144,01-03-2046,FALSE,4.605203466,18
Non-Purchase,Windows,D,MSIE,0,0,22-Oct-14,01-04-2144,01-04-2046,FALSE,771.9335092,4
Purchase,Mac,D,Safari,1,1,23-Oct-14,01-05-2144,01-05-2046,TRUE,963.0847604,4
Non-Purchase,Windows,D,Chrome,0,0,24-Oct-14,01-06-2144,01-06-2046,FALSE,991.3636098,3
Non-Purchase,iOS,T,Safari,0,0,25-Oct-14,01-07-2144,01-07-2046,FALSE,811.3227338,7
Non-Purchase,Mac,D,Chrome,0,0,26-Oct-14,01-08-2144,01-08-2046,FALSE,187.7531556,7
Purchase,Windows,D,MSIE,1,0,27-Oct-14,01-09-2144,01-09-2046,FALSE,454.3136535,24
Non-Purchase,Mac,D,Chrome,0,0,28-Oct-14,01-10-2144,01-10-2046,FALSE,612.8027778,4
Non-Purchase,Mac,D,Safari,0,0,29-Oct-14,01-11-2144,01-11-2046,FALSE,645.0889543,7
Non-Purchase,Windows,D,MSIE,0,0,30-Oct-14,01-12-2144,01-12-2046,FALSE,35.75088149,5
Non-Purchase,iOS,T,Safari,0,0,31-Oct-14,01-01-2145,01-01-2047,FALSE,102.4809493,2
Non-Purchase,Windows,D,MSIE,0,0,01-Nov-14,01-02-2145,01-02-2047,FALSE,815.0056511,6
Non-Purchase,Windows,D,MSIE,0,0,02-Nov-14,01-03-2145,01-03-2047,FALSE,269.026737,8
Non-Purchase,Windows,D,Chrome,0,0,03-Nov-14,01-04-2145,01-04-2047,FALSE,109.3195071,7
Non-Purchase,Windows,D,MSIE,0,0,04-Nov-14,01-05-2145,01-05-2047,FALSE,644.1358332,4
Non-Purchase,Windows,D,Firefox,0,0,05-Nov-14,01-06-2145,01-06-2047,FALSE,407.4210019,11
Non-Purchase,Windows,D,Chrome,0,0,06-Nov-14,01-07-2145,01-07-2047,FALSE,547.1378471,4
Non-Purchase,Windows,D,MSIE,0,0,07-Nov-14,01-08-2145,01-08-2047,FALSE,961.7347213,11
Non-Purchase,Windows,D,MSIE,0,0,08-Nov-14,01-09-2145,01-09-2047,FALSE,288.3531942,6
Non-Purchase,Windows,D,MSIE,0,0,09-Nov-14,01-10-2145,01-10-2047,FALSE,644.8834308,6
Non-Purchase,Windows,D,MSIE,0,0,10-Nov-14,01-11-2145,01-11-2047,FALSE,885.7437621,6
Non-Purchase,Windows,D,Chrome,0,0,11-Nov-14,01-12-2145,01-12-2047,FALSE,600.8574569,3
Non-Purchase,Windows,D,Chrome,0,0,12-Nov-14,01-01-2146,01-01-2048,FALSE,191.8844176,6
Non-Purchase,Windows,D,MSIE,0,0,13-Nov-14,01-02-2146,01-02-2048,FALSE,441.1960062,9
Non-Purchase,Windows,D,MSIE,0,0,14-Nov-14,01-03-2146,01-03-2048,FALSE,502.0350534,12
Non-Purchase,Windows,D,MSIE,0,0,15-Nov-14,01-04-2146,01-04-2048,FALSE,405.3232141,12
Non-Purchase,iOS,T,Chrome,0,0,16-Nov-14,01-05-2146,01-05-2048,FALSE,149.8855769,6
Non-Purchase,Windows,D,MSIE,0,0,17-Nov-14,01-06-2146,01-06-2048,FALSE,206.3659261,2
Non-Purchase,Windows,D,MSIE,0,0,18-Nov-14,01-07-2146,01-07-2048,FALSE,925.9007195,2
Non-Purchase,iOS,T,Safari,0,0,19-Nov-14,01-08-2146,01-08-2048,FALSE,744.324038,2
Non-Purchase,Windows,D,Chrome,0,0,20-Nov-14,01-09-2146,01-09-2048,FALSE,792.5562722,2
Non-Purchase,Windows,D,Firefox,0,0,21-Nov-14,01-10-2146,01-10-2048,FALSE,592.6272415,3
Non-Purchase,Windows,D,Chrome,0,0,22-Nov-14,01-11-2146,01-11-2048,FALSE,341.5104132,44
Non-Purchase,Windows,D,MSIE,0,0,23-Nov-14,01-12-2146,01-12-2048,FALSE,925.0481648,24
Non-Purchase,Windows,D,Chrome,0,0,24-Nov-14,01-01-2147,01-01-2049,FALSE,845.5849936,3
Non-Purchase,Mac,D,Chrome,0,0,25-Nov-14,01-02-2147,01-02-2049,FALSE,871.5489016,6
Non-Purchase,Mac,D,Safari,0,0,26-Nov-14,01-03-2147,01-03-2049,FALSE,180.4521124,3
Non-Purchase,Mac,D,Safari,0,0,27-Nov-14,01-04-2147,01-04-2049,FALSE,211.8482851,2
Non-Purchase,Windows,D,MSIE,0,0,28-Nov-14,01-05-2147,01-05-2049,FALSE,537.6206466,7
Non-Purchase,iOS,T,Safari,0,0,29-Nov-14,01-06-2147,01-06-2049,FALSE,994.9990409,3
Non-Purchase,Windows,D,MSIE,0,0,30-Nov-14,01-07-2147,01-07-2049,FALSE,33.39684503,5
Non-Purchase,Windows,D,Chrome,0,0,01-Dec-14,01-08-2147,01-08-2049,FALSE,757.9232362,4
Non-Purchase,Windows,D,MSIE,0,0,02-Dec-14,01-09-2147,01-09-2049,FALSE,861.3775115,3
Non-Purchase,iOS,T,Safari,0,0,03-Dec-14,01-10-2147,01-10-2049,FALSE,775.2066358,8
Purchase,Windows,D,Firefox,1,0,04-Dec-14,01-11-2147,01-11-2049,FALSE,84.28119376,12
Non-Purchase,Android,T,Chrome,0,0,05-Dec-14,01-12-2147,01-12-2049,FALSE,155.6459217,2
Non-Purchase,Windows,D,MSIE,0,0,06-Dec-14,01-01-2148,01-01-2050,FALSE,705.1341591,3
Non-Purchase,Mac,D,Safari,0,0,07-Dec-14,01-02-2148,01-02-2050,FALSE,130.8887325,7
Non-Purchase,Windows,D,MSIE,0,0,08-Dec-14,01-03-2148,01-03-2050,FALSE,750.0274834,5
Purchase,Mac,D,Chrome,1,0,09-Dec-14,01-04-2148,01-04-2050,FALSE,567.4153609,12
Non-Purchase,Windows,D,Chrome,0,0,10-Dec-14,01-05-2148,01-05-2050,FALSE,587.4928605,21
Non-Purchase,Mac,D,Chrome,0,0,11-Dec-14,01-06-2148,01-06-2050,FALSE,630.348637,10
Non-Purchase,Windows,D,Chrome,0,0,12-Dec-14,01-07-2148,01-07-2050,FALSE,703.7963111,11
Non-Purchase,Windows,D,Chrome,0,0,13-Dec-14,01-08-2148,01-08-2050,FALSE,93.0475532,38
Non-Purchase,iOS,T,Safari,0,0,14-Dec-14,01-09-2148,01-09-2050,FALSE,191.8800827,3
Non-Purchase,iOS,T,Safari,0,0,15-Dec-14,01-10-2148,01-10-2050,FALSE,211.2007119,10
Non-Purchase,iOS,T,Safari,0,0,16-Dec-14,01-11-2148,01-11-2050,FALSE,87.91308945,3
Non-Purchase,Windows,D,MSIE,0,0,17-Dec-14,01-12-2148,01-12-2050,FALSE,317.5986837,2
Non-Purchase,Windows,D,Chrome,0,0,18-Dec-14,01-01-2149,01-01-2051,FALSE,512.505694,11
Non-Purchase,Android,T,Chrome,0,0,19-Dec-14,01-02-2149,01-02-2051,FALSE,699.520627,6
Non-Purchase,Windows,D,Chrome,0,0,20-Dec-14,01-03-2149,01-03-2051,FALSE,54.15667092,2
Non-Purchase,Windows,D,Chrome,0,0,21-Dec-14,01-04-2149,01-04-2051,FALSE,475.4148292,3
Non-Purchase,Windows,D,MSIE,0,0,22-Dec-14,01-05-2149,01-05-2051,FALSE,712.1830881,25
Non-Purchase,Windows,D,MSIE,0,0,23-Dec-14,01-06-2149,01-06-2051,FALSE,88.4445521,2
Non-Purchase,Windows,D,Chrome,0,0,24-Dec-14,01-07-2149,01-07-2051,FALSE,335.8164459,7
Non-Purchase,Windows,D,Chrome,0,0,25-Dec-14,01-08-2149,01-08-2051,FALSE,698.4061599,4
Non-Purchase,Android,T,Chrome,0,0,26-Dec-14,01-09-2149,01-09-2051,FALSE,202.0961936,8
Non-Purchase,Windows,D,Chrome,0,0,27-Dec-14,01-10-2149,01-10-2051,FALSE,248.9061037,4
Non-Purchase,iOS,T,Safari,0,0,28-Dec-14,01-11-2149,01-11-2051,FALSE,208.9782297,2
Non-Purchase,Windows,D,Chrome,0,0,29-Dec-14,01-12-2149,01-12-2051,FALSE,693.0477445,6
Non-Purchase,Windows,D,MSIE,0,0,30-Dec-14,01-01-2150,01-01-2052,FALSE,185.8687775,7
Non-Purchase,Mac,D,Chrome,0,0,31-Dec-14,01-02-2150,01-02-2052,FALSE,644.853984,2
Non-Purchase,Windows,D,MSIE,0,0,01-Jan-15,01-03-2150,01-03-2052,FALSE,732.5721919,4
Non-Purchase,Mac,D,Chrome,0,0,02-Jan-15,01-04-2150,01-04-2052,FALSE,32.80076762,7
Non-Purchase,iOS,T,Safari,0,0,03-Jan-15,01-05-2150,01-05-2052,FALSE,968.795811,11
Non-Purchase,Windows,D,Chrome,0,0,04-Jan-15,01-06-2150,01-06-2052,FALSE,672.5204086,13
Non-Purchase,Windows,D,MSIE,0,0,05-Jan-15,01-07-2150,01-07-2052,FALSE,582.3545952,5
Non-Purchase,Mac,D,Chrome,0,0,06-Jan-15,01-08-2150,01-08-2052,FALSE,335.8418942,3
Non-Purchase,Mac,D,Safari,0,0,07-Jan-15,01-09-2150,01-09-2052,FALSE,56.44209301,3
Non-Purchase,Windows,D,MSIE,0,0,08-Jan-15,01-10-2150,01-10-2052,FALSE,194.1109192,7
Non-Purchase,Android,T,Others,0,0,09-Jan-15,01-11-2150,01-11-2052,FALSE,544.0085924,4
Non-Purchase,Windows,D,Chrome,0,0,10-Jan-15,01-12-2150,01-12-2052,FALSE,956.7491321,14
Non-Purchase,Windows,D,MSIE,0,0,11-Jan-15,01-01-2151,01-01-2053,FALSE,576.4635415,43
Purchase,iOS,T,Safari,1,1,12-Jan-15,01-02-2151,01-02-2053,TRUE,551.119199,4
Non-Purchase,Mac,D,Safari,0,0,13-Jan-15,01-03-2151,01-03-2053,FALSE,569.893979,3
Non-Purchase,Windows,D,MSIE,0,0,14-Jan-15,01-04-2151,01-04-2053,FALSE,314.4284416,4
Non-Purchase,Windows,D,Chrome,0,0,15-Jan-15,01-05-2151,01-05-2053,FALSE,703.0463176,5
Non-Purchase,iOS,T,Safari,0,0,16-Jan-15,01-06-2151,01-06-2053,FALSE,715.8147421,3
Non-Purchase,Windows,D,MSIE,0,0,17-Jan-15,01-07-2151,01-07-2053,FALSE,591.4459068,26
Non-Purchase,Windows,D,MSIE,0,0,18-Jan-15,01-08-2151,01-08-2053,FALSE,238.5952946,3
Non-Purchase,Windows,D,MSIE,0,0,19-Jan-15,01-09-2151,01-09-2053,FALSE,639.5405127,3
Non-Purchase,Windows,D,Chrome,0,0,20-Jan-15,01-10-2151,01-10-2053,FALSE,26.68728321,11
Non-Purchase,Windows,D,Others,0,0,21-Jan-15,01-11-2151,01-11-2053,FALSE,61.22750409,13
Non-Purchase,Windows,D,MSIE,0,0,22-Jan-15,01-12-2151,01-12-2053,FALSE,61.55354779,5
Non-Purchase,Windows,D,Chrome,0,0,23-Jan-15,01-01-2152,01-01-2054,FALSE,69.8564375,5
Non-Purchase,Windows,D,Chrome,0,0,24-Jan-15,01-02-2152,01-02-2054,FALSE,168.1405949,2
Non-Purchase,Windows,D,MSIE,0,0,25-Jan-15,01-03-2152,01-03-2054,FALSE,214.2749325,2
Non-Purchase,Windows,D,MSIE,0,0,26-Jan-15,01-04-2152,01-04-2054,FALSE,959.4531371,3
Non-Purchase,Mac,D,Safari,0,0,27-Jan-15,01-05-2152,01-05-2054,FALSE,532.1866158,4
Non-Purchase,iOS,T,Safari,0,0,28-Jan-15,01-06-2152,01-06-2054,FALSE,629.9070366,2
Non-Purchase,Windows,D,Chrome,0,0,29-Jan-15,01-07-2152,01-07-2054,FALSE,304.1779141,65
Non-Purchase,iOS,T,Safari,0,0,30-Jan-15,01-08-2152,01-08-2054,FALSE,64.92703853,3
Non-Purchase,Mac,D,Chrome,0,0,31-Jan-15,01-09-2152,01-09-2054,FALSE,521.4863268,13
Non-Purchase,iOS,T,Safari,0,0,01-Feb-15,01-10-2152,01-10-2054,FALSE,177.3376207,9
Non-Purchase,Windows,D,Chrome,0,0,02-Feb-15,01-11-2152,01-11-2054,FALSE,508.5313733,7
Non-Purchase,iOS,T,Safari,0,0,03-Feb-15,01-12-2152,01-12-2054,FALSE,256.093648,2
Non-Purchase,Windows,D,Chrome,0,0,04-Feb-15,01-01-2153,01-01-2055,FALSE,18.28746432,18
Non-Purchase,Windows,D,MSIE,0,0,05-Feb-15,01-02-2153,01-02-2055,FALSE,568.7581278,3
Non-Purchase,Windows,D,MSIE,0,0,06-Feb-15,01-03-2153,01-03-2055,FALSE,263.1543286,2
Non-Purchase,Windows,D,Firefox,0,0,07-Feb-15,01-04-2153,01-04-2055,FALSE,396.1450079,4
Non-Purchase,iOS,T,Safari,0,0,08-Feb-15,01-05-2153,01-05-2055,FALSE,436.1708158,3
Non-Purchase,Windows,D,Chrome,0,0,09-Feb-15,01-06-2153,01-06-2055,FALSE,738.1773536,2
Non-Purchase,iOS,T,Safari,0,0,10-Feb-15,01-07-2153,01-07-2055,FALSE,926.7624412,2
Non-Purchase,Windows,D,Others,0,0,11-Feb-15,01-08-2153,01-08-2055,FALSE,261.6621084,3
Purchase,Mac,D,Chrome,1,1,12-Feb-15,01-09-2153,01-09-2055,TRUE,656.2216359,6
Non-Purchase,iOS,T,Safari,0,0,13-Feb-15,01-10-2153,01-10-2055,FALSE,994.7625268,6
Non-Purchase,Windows,D,MSIE,0,0,14-Feb-15,01-11-2153,01-11-2055,FALSE,305.033672,22
Non-Purchase,iOS,T,Safari,0,0,15-Feb-15,01-12-2153,01-12-2055,FALSE,310.2130387,9
Non-Purchase,Windows,D,MSIE,0,0,16-Feb-15,01-01-2154,01-01-2056,FALSE,556.3011967,2
Non-Purchase,Windows,D,MSIE,0,0,17-Feb-15,01-02-2154,01-02-2056,FALSE,701.7936788,7
Non-Purchase,Windows,D,MSIE,0,0,18-Feb-15,01-03-2154,01-03-2056,FALSE,988.5409369,9
Non-Purchase,Windows,D,MSIE,0,0,19-Feb-15,01-04-2154,01-04-2056,FALSE,362.3037114,5
Non-Purchase,Windows,D,Chrome,0,0,20-Feb-15,01-05-2154,01-05-2056,FALSE,770.9368311,4
Non-Purchase,iOS,T,Safari,0,0,21-Feb-15,01-06-2154,01-06-2056,FALSE,920.4191022,4
Non-Purchase,Mac,D,Chrome,0,0,22-Feb-15,01-07-2154,01-07-2056,FALSE,680.3314297,6
Non-Purchase,Others,D,Firefox,0,0,23-Feb-15,01-08-2154,01-08-2056,FALSE,204.6281763,17
Non-Purchase,Mac,D,Chrome,0,0,24-Feb-15,01-09-2154,01-09-2056,FALSE,241.2360033,13
Non-Purchase,Windows,D,MSIE,0,0,25-Feb-15,01-10-2154,01-10-2056,FALSE,416.6280443,14
Non-Purchase,Windows,D,Chrome,0,0,26-Feb-15,01-11-2154,01-11-2056,FALSE,633.5658429,3
Non-Purchase,iOS,T,Safari,0,0,27-Feb-15,01-12-2154,01-12-2056,FALSE,776.0674944,3
Non-Purchase,Mac,D,Safari,0,0,28-Feb-15,01-01-2155,01-01-2057,FALSE,316.8091641,3
Non-Purchase,Windows,D,Chrome,0,0,01-Mar-15,01-02-2155,01-02-2057,FALSE,201.5050441,6
Non-Purchase,Mac,D,Chrome,0,0,02-Mar-15,01-03-2155,01-03-2057,FALSE,87.5428844,3
Non-Purchase,Windows,D,MSIE,0,0,03-Mar-15,01-04-2155,01-04-2057,FALSE,842.0708584,49
Non-Purchase,Windows,D,MSIE,0,0,04-Mar-15,01-05-2155,01-05-2057,FALSE,757.3529332,28
Non-Purchase,iOS,T,Safari,0,0,05-Mar-15,01-06-2155,01-06-2057,FALSE,964.6796654,2
Non-Purchase,Windows,D,MSIE,0,0,06-Mar-15,01-07-2155,01-07-2057,FALSE,580.1356929,5
Purchase,Windows,D,Chrome,1,1,07-Mar-15,01-08-2155,01-08-2057,TRUE,425.5405264,8
Non-Purchase,Windows,D,Firefox,0,0,08-Mar-15,01-09-2155,01-09-2057,FALSE,271.2907782,16
Non-Purchase,Mac,D,Chrome,0,0,09-Mar-15,01-10-2155,01-10-2057,FALSE,527.6877057,14
Non-Purchase,Windows,D,MSIE,0,0,10-Mar-15,01-11-2155,01-11-2057,FALSE,634.6858244,7
Non-Purchase,Mac,D,Safari,0,0,11-Mar-15,01-12-2155,01-12-2057,FALSE,72.23016178,8
Non-Purchase,Windows,D,MSIE,0,0,12-Mar-15,01-01-2156,01-01-2058,FALSE,118.2448218,13
Non-Purchase,Windows,D,Chrome,0,0,13-Mar-15,01-02-2156,01-02-2058,FALSE,940.7448155,4
Non-Purchase,Windows,D,Chrome,0,0,14-Mar-15,01-03-2156,01-03-2058,FALSE,266.2539904,3
Non-Purchase,Windows,D,Chrome,0,0,15-Mar-15,01-04-2156,01-04-2058,FALSE,322.4445365,3
Non-Purchase,Windows,D,Firefox,0,0,16-Mar-15,01-05-2156,01-05-2058,FALSE,807.3852599,3
Non-Purchase,Windows,D,Chrome,0,0,17-Mar-15,01-06-2156,01-06-2058,FALSE,60.40995615,9
Non-Purchase,Windows,D,MSIE,0,0,18-Mar-15,01-07-2156,01-07-2058,FALSE,964.3079996,6
Non-Purchase,Windows,D,MSIE,0,0,19-Mar-15,01-08-2156,01-08-2058,FALSE,25.06668861,4
Non-Purchase,Windows,D,MSIE,0,0,20-Mar-15,01-09-2156,01-09-2058,FALSE,748.4523677,3
Non-Purchase,Mac,D,Chrome,0,0,21-Mar-15,01-10-2156,01-10-2058,FALSE,866.37775,15
Non-Purchase,Windows,D,MSIE,0,0,22-Mar-15,01-11-2156,01-11-2058,FALSE,453.0617316,4
Non-Purchase,Windows,D,Chrome,0,0,23-Mar-15,01-12-2156,01-12-2058,FALSE,988.1419064,5
Non-Purchase,Windows,D,MSIE,0,0,24-Mar-15,01-01-2157,01-01-2059,FALSE,188.7275479,7
Non-Purchase,Mac,D,Safari,0,0,25-Mar-15,01-02-2157,01-02-2059,FALSE,561.7140658,4
Non-Purchase,iOS,T,Chrome,0,0,26-Mar-15,01-03-2157,01-03-2059,FALSE,344.2911262,4
Non-Purchase,Windows,D,Chrome,0,1,27-Mar-15,01-04-2157,01-04-2059,TRUE,7.420917927,5
Non-Purchase,Windows,D,Firefox,0,0,28-Mar-15,01-05-2157,01-05-2059,FALSE,343.3660101,10
Non-Purchase,Windows,D,MSIE,0,0,29-Mar-15,01-06-2157,01-06-2059,FALSE,63.94154123,21
Non-Purchase,Windows,D,MSIE,0,0,30-Mar-15,01-07-2157,01-07-2059,FALSE,601.4105289,3
Non-Purchase,Windows,D,MSIE,0,0,31-Mar-15,01-08-2157,01-08-2059,FALSE,466.9781913,5
Non-Purchase,iOS,T,Safari,0,0,01-Apr-15,01-09-2157,01-09-2059,FALSE,929.5035144,7
Non-Purchase,Windows,D,Chrome,0,0,02-Apr-15,01-10-2157,01-10-2059,FALSE,943.9407476,2
Purchase,Windows,D,MSIE,1,0,03-Apr-15,01-11-2157,01-11-2059,FALSE,613.1694814,5
Non-Purchase,Windows,D,MSIE,0,0,04-Apr-15,01-12-2157,01-12-2059,FALSE,889.9747812,2
Non-Purchase,Windows,D,MSIE,0,0,05-Apr-15,01-01-2158,01-01-2060,FALSE,70.6913654,9
Non-Purchase,Windows,D,MSIE,0,0,06-Apr-15,01-02-2158,01-02-2060,FALSE,43.51367447,5
Non-Purchase,Windows,D,Firefox,0,0,07-Apr-15,01-03-2158,01-03-2060,FALSE,597.7253299,4
Non-Purchase,Windows,D,MSIE,0,0,08-Apr-15,01-04-2158,01-04-2060,FALSE,88.15406591,7
Non-Purchase,Mac,D,Safari,0,0,09-Apr-15,01-05-2158,01-05-2060,FALSE,803.920653,2
Non-Purchase,Windows,D,MSIE,0,0,10-Apr-15,01-06-2158,01-06-2060,FALSE,763.288725,5
Non-Purchase,Windows,D,Chrome,0,0,11-Apr-15,01-07-2158,01-07-2060,FALSE,530.5118738,3
Non-Purchase,Windows,D,Chrome,0,0,12-Apr-15,01-08-2158,01-08-2060,FALSE,542.1331608,8
Non-Purchase,Windows,D,Chrome,0,1,13-Apr-15,01-09-2158,01-09-2060,TRUE,509.1521122,94
Non-Purchase,Windows,D,MSIE,0,0,14-Apr-15,01-10-2158,01-10-2060,FALSE,271.6979063,21
Non-Purchase,iOS,T,Safari,0,0,15-Apr-15,01-11-2158,01-11-2060,FALSE,805.8551277,2
Non-Purchase,Windows,D,MSIE,0,0,16-Apr-15,01-12-2158,01-12-2060,FALSE,450.5497242,21
Non-Purchase,Windows,D,MSIE,0,0,17-Apr-15,01-01-2159,01-01-2061,FALSE,574.6237744,2
Non-Purchase,Windows,D,Firefox,0,0,18-Apr-15,01-02-2159,01-02-2061,FALSE,709.833622,3
Non-Purchase,Windows,D,MSIE,0,0,19-Apr-15,01-03-2159,01-03-2061,FALSE,215.2538928,4
Non-Purchase,Windows,D,MSIE,0,0,20-Apr-15,01-04-2159,01-04-2061,FALSE,361.715369,8
Non-Purchase,Windows,D,Chrome,0,0,21-Apr-15,01-05-2159,01-05-2061,FALSE,879.2422224,34
Non-Purchase,iOS,T,Safari,0,0,22-Apr-15,01-06-2159,01-06-2061,FALSE,86.79888884,3
Non-Purchase,Mac,D,Safari,0,0,23-Apr-15,01-07-2159,01-07-2061,FALSE,220.6378347,16
Non-Purchase,Windows,D,MSIE,0,0,24-Apr-15,01-08-2159,01-08-2061,FALSE,564.8206019,4
Non-Purchase,iOS,T,Safari,0,0,25-Apr-15,01-09-2159,01-09-2061,FALSE,393.3258121,2
Non-Purchase,Mac,D,Firefox,0,0,26-Apr-15,01-10-2159,01-10-2061,FALSE,128.4195689,5
